# file...... Feeder_2_Solar_80_SolarReactivePowers.csv
# date...... Wed Apr 26 16:57:03 2023
# user...... JKLiu
# host...... (null)
# group..... groupid=Residential_tm_solar
# property.. measured_reactive_power
# limit..... 0
# interval.. 1800
# timestamp,invm_house1_R2-12-47-3_tm_336,invm_house2_R2-12-47-3_tm_336,invm_house1_R2-12-47-3_tm_334,invm_house2_R2-12-47-3_tm_334,invm_house4_R2-12-47-3_tm_334,invm_house1_R2-12-47-3_tm_350,invm_house2_R2-12-47-3_tm_350,invm_house3_R2-12-47-3_tm_350,invm_house1_R2-12-47-3_tm_426,invm_house2_R2-12-47-3_tm_426,invm_house1_R2-12-47-3_tm_427,invm_house2_R2-12-47-3_tm_427,invm_house1_R2-12-47-3_tm_335,invm_house3_R2-12-47-3_tm_335,invm_house1_R2-12-47-3_tm_403,invm_house2_R2-12-47-3_tm_405,invm_house3_R2-12-47-3_tm_405,invm_house4_R2-12-47-3_tm_405,invm_house2_R2-12-47-3_tm_433,invm_house1_R2-12-47-3_tm_428,invm_house2_R2-12-47-3_tm_428,invm_house1_R2-12-47-3_tm_332,invm_house1_R2-12-47-3_tm_406,invm_house2_R2-12-47-3_tm_408,invm_house3_R2-12-47-3_tm_408,invm_house2_R2-12-47-3_tm_351,invm_house2_R2-12-47-3_tm_352,invm_house2_R2-12-47-3_tm_432,invm_house4_R2-12-47-3_tm_432,invm_house2_R2-12-47-3_tm_429,invm_house1_R2-12-47-3_tm_321,invm_house2_R2-12-47-3_tm_321,invm_house2_R2-12-47-3_tm_333,invm_house2_R2-12-47-3_tm_353,invm_house1_R2-12-47-3_tm_431,invm_house3_R2-12-47-3_tm_431,invm_house4_R2-12-47-3_tm_431,invm_house1_R2-12-47-3_tm_435,invm_house2_R2-12-47-3_tm_435,invm_house3_R2-12-47-3_tm_435,invm_house4_R2-12-47-3_tm_435,invm_house1_R2-12-47-3_tm_437,invm_house2_R2-12-47-3_tm_437,invm_house1_R2-12-47-3_tm_481,invm_house2_R2-12-47-3_tm_481,invm_house2_R2-12-47-3_tm_430,invm_house1_R2-12-47-3_tm_317,invm_house2_R2-12-47-3_tm_317,invm_house1_R2-12-47-3_tm_322,invm_house4_R2-12-47-3_tm_322,invm_house5_R2-12-47-3_tm_322,invm_house2_R2-12-47-3_tm_323,invm_house3_R2-12-47-3_tm_323,invm_house4_R2-12-47-3_tm_323,invm_house1_R2-12-47-3_tm_409,invm_house1_R2-12-47-3_tm_410,invm_house1_R2-12-47-3_tm_411,invm_house2_R2-12-47-3_tm_411,invm_house3_R2-12-47-3_tm_411,invm_house1_R2-12-47-3_tm_328,invm_house2_R2-12-47-3_tm_328,invm_house3_R2-12-47-3_tm_328,invm_house1_R2-12-47-3_tm_330,invm_house2_R2-12-47-3_tm_330,invm_house3_R2-12-47-3_tm_330,invm_house4_R2-12-47-3_tm_330,invm_house5_R2-12-47-3_tm_330,invm_house2_R2-12-47-3_tm_434,invm_house3_R2-12-47-3_tm_434,invm_house4_R2-12-47-3_tm_434,invm_house1_R2-12-47-3_tm_436,invm_house2_R2-12-47-3_tm_436,invm_house3_R2-12-47-3_tm_436,invm_house4_R2-12-47-3_tm_436,invm_house3_R2-12-47-3_tm_474,invm_house4_R2-12-47-3_tm_474,invm_house1_R2-12-47-3_tm_324,invm_house2_R2-12-47-3_tm_324,invm_house5_R2-12-47-3_tm_324,invm_house2_R2-12-47-3_tm_325,invm_house3_R2-12-47-3_tm_325,invm_house4_R2-12-47-3_tm_325,invm_house1_R2-12-47-3_tm_412,invm_house1_R2-12-47-3_tm_413,invm_house1_R2-12-47-3_tm_414,invm_house1_R2-12-47-3_tm_329,invm_house3_R2-12-47-3_tm_329,invm_house4_R2-12-47-3_tm_329,invm_house1_R2-12-47-3_tm_331,invm_house3_R2-12-47-3_tm_331,invm_house4_R2-12-47-3_tm_331,invm_house5_R2-12-47-3_tm_331,invm_house1_R2-12-47-3_tm_485,invm_house2_R2-12-47-3_tm_485,invm_house1_R2-12-47-3_tm_480,invm_house2_R2-12-47-3_tm_480,invm_house3_R2-12-47-3_tm_480,invm_house4_R2-12-47-3_tm_480,invm_house1_R2-12-47-3_tm_318,invm_house2_R2-12-47-3_tm_318,invm_house1_R2-12-47-3_tm_320,invm_house2_R2-12-47-3_tm_320,invm_house1_R2-12-47-3_tm_326,invm_house2_R2-12-47-3_tm_326,invm_house3_R2-12-47-3_tm_326,invm_house1_R2-12-47-3_tm_415,invm_house1_R2-12-47-3_tm_416,invm_house1_R2-12-47-3_tm_417,invm_house2_R2-12-47-3_tm_417,invm_house3_R2-12-47-3_tm_417,invm_house1_R2-12-47-3_tm_441,invm_house4_R2-12-47-3_tm_441,invm_house3_R2-12-47-3_tm_479,invm_house1_R2-12-47-3_tm_319,invm_house2_R2-12-47-3_tm_319,invm_house1_R2-12-47-3_tm_421,invm_house3_R2-12-47-3_tm_421,invm_house2_R2-12-47-3_tm_365,invm_house3_R2-12-47-3_tm_365,invm_house1_R2-12-47-3_tm_366,invm_house1_R2-12-47-3_tm_367,invm_house1_R2-12-47-3_tm_419,invm_house2_R2-12-47-3_tm_420,invm_house3_R2-12-47-3_tm_420,invm_house4_R2-12-47-3_tm_420,invm_house1_R2-12-47-3_tm_440,invm_house2_R2-12-47-3_tm_440,invm_house3_R2-12-47-3_tm_440,invm_house1_R2-12-47-3_tm_455,invm_house3_R2-12-47-3_tm_455,invm_house4_R2-12-47-3_tm_455,invm_house1_R2-12-47-3_tm_315,invm_house2_R2-12-47-3_tm_315,invm_house1_R2-12-47-3_tm_374,invm_house2_R2-12-47-3_tm_374,invm_house2_R2-12-47-3_tm_364,invm_house3_R2-12-47-3_tm_364,invm_house1_R2-12-47-3_tm_368,invm_house2_R2-12-47-3_tm_368,invm_house3_R2-12-47-3_tm_368,invm_house1_R2-12-47-3_tm_369,invm_house1_R2-12-47-3_tm_370,invm_house1_R2-12-47-3_tm_454,invm_house2_R2-12-47-3_tm_454,invm_house3_R2-12-47-3_tm_454,invm_house4_R2-12-47-3_tm_454,invm_house1_R2-12-47-3_tm_379,invm_house2_R2-12-47-3_tm_379,invm_house1_R2-12-47-3_tm_375,invm_house2_R2-12-47-3_tm_375,invm_house3_R2-12-47-3_tm_375,invm_house4_R2-12-47-3_tm_375,invm_house5_R2-12-47-3_tm_375,invm_house1_R2-12-47-3_tm_376,invm_house2_R2-12-47-3_tm_376,invm_house3_R2-12-47-3_tm_376,invm_house4_R2-12-47-3_tm_376,invm_house5_R2-12-47-3_tm_376,invm_house1_R2-12-47-3_tm_380,invm_house3_R2-12-47-3_tm_380,invm_house1_R2-12-47-3_tm_382,invm_house2_R2-12-47-3_tm_382,invm_house3_R2-12-47-3_tm_382,invm_house3_R2-12-47-3_tm_377,invm_house5_R2-12-47-3_tm_377,invm_house1_R2-12-47-3_tm_378,invm_house2_R2-12-47-3_tm_378,invm_house3_R2-12-47-3_tm_378,invm_house2_R2-12-47-3_tm_371,invm_house1_R2-12-47-3_tm_381,invm_house2_R2-12-47-3_tm_381,invm_house1_R2-12-47-3_tm_383,invm_house2_R2-12-47-3_tm_383,invm_house3_R2-12-47-3_tm_383,invm_house2_R2-12-47-3_tm_372,invm_house1_R2-12-47-3_tm_373,invm_house2_R2-12-47-3_tm_373
2021-07-01 00:00:00 CDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-07-01 00:30:00 CDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-07-01 01:00:00 CDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-07-01 01:30:00 CDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-07-01 02:00:00 CDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-07-01 02:30:00 CDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-07-01 03:00:00 CDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-07-01 03:30:00 CDT,+2.1684e-19,+1.73472e-18,+3.55271e-15,+5.32907e-15,+2.22045e-15,-8.67362e-19,-1.73472e-18,-1.73472e-18,-8.67362e-19,-1.73472e-18,+0,+0,+0,-4.33681e-19,-1.73472e-18,+1.77636e-15,+2.66454e-15,+1.06581e-14,-5.32907e-15,+1.59872e-14,+9.76996e-15,+1.06581e-14,+0,+5.32907e-15,+8.88178e-15,-3.55271e-15,+6.21725e-15,+7.99361e-15,+7.10543e-15,+0,+3.55271e-15,+2.66454e-15,+1.06581e-14,+1.06581e-14,+6.21725e-15,+5.32907e-15,+6.21725e-15,+0,+3.46945e-18,+3.46945e-18,+2.1684e-18,+1.77636e-15,+0,+1.73472e-18,+1.73472e-18,+0,-7.10543e-15,-2.66454e-15,+7.10543e-15,+1.24345e-14,+1.42109e-14,+1.77636e-15,+0,-1.77636e-15,-8.67362e-18,+2.66454e-15,+7.10543e-15,+5.32907e-15,+4.44089e-15,+1.73472e-18,+2.1684e-18,+3.25261e-19,-7.10543e-15,-4.44089e-15,-7.10543e-15,-3.55271e-15,-1.06581e-14,+8.67362e-19,+4.33681e-19,+0,+1.42109e-14,+1.59872e-14,+1.59872e-14,+8.88178e-15,+8.88178e-16,+8.88178e-16,+1.77636e-15,+3.55271e-15,+8.88178e-15,+4.44089e-16,+3.55271e-15,+1.77636e-15,-3.46945e-18,-5.32907e-15,+1.59872e-14,+1.73472e-18,+2.1684e-19,+0,+2.66454e-14,+1.95399e-14,+2.22045e-14,+1.86517e-14,+1.30104e-18,+1.73472e-18,+4.33681e-19,+2.1684e-18,+1.73472e-18,+6.50521e-19,+8.67362e-19,-8.67362e-19,+2.66454e-15,+5.32907e-15,+8.88178e-16,-1.77636e-15,+3.55271e-15,+0,+1.77636e-15,+1.77636e-15,+7.10543e-15,+8.88178e-15,+7.10543e-15,+1.15463e-14,-1.73472e-18,-1.30104e-18,+0,-8.67362e-19,+1.73472e-18,+4.33681e-18,+0,+4.44089e-16,+4.44089e-16,+4.44089e-16,+7.10543e-15,+4.44089e-15,+7.10543e-15,+8.88178e-16,+1.77636e-15,-8.88178e-16,-4.33681e-19,-1.0842e-18,+4.33681e-19,+6.21725e-15,+8.88178e-15,+7.10543e-15,+6.21725e-15,+0,-4.33681e-19,+0,+8.67362e-19,+1.73472e-18,-8.88178e-16,+3.55271e-15,+4.33681e-19,+1.73472e-18,+2.1684e-19,+2.60209e-18,+3.55271e-15,+0,+9.76996e-15,+1.77636e-14,+1.95399e-14,+1.68754e-14,+1.42109e-14,+1.42109e-14,+1.06581e-14,+2.66454e-14,+1.15463e-14,+1.59872e-14,+1.06581e-14,+1.24345e-14,+0,+2.66454e-15,+0,+0,+8.88178e-16,+6.21725e-15,+5.32907e-15,+2.66454e-15,+0,+0,-2.22045e-15,-1.77636e-15,-1.77636e-15,-1.77636e-15,+1.24345e-14,+1.77636e-15,-1.77636e-15
2021-07-01 04:00:00 CDT,-8.67362e-19,+0,+7.10543e-15,+7.10543e-15,-3.55271e-15,-3.46945e-18,-6.93889e-18,-3.46945e-18,-6.93889e-18,-2.42861e-17,-1.42109e-14,-2.84217e-14,-2.77556e-17,-5.20417e-18,-3.46945e-18,-2.84217e-14,-2.84217e-14,-7.10543e-14,-4.26326e-14,+4.26326e-14,+4.9738e-14,-7.10543e-15,+0,+2.84217e-14,+1.42109e-14,-5.68434e-14,+4.9738e-14,+9.9476e-14,+7.81597e-14,+1.42109e-14,+9.9476e-14,+3.55271e-14,+9.9476e-14,+1.42109e-14,-7.10543e-15,+7.10543e-15,+2.13163e-14,+0,-1.38778e-17,+5.20417e-18,-6.93889e-18,+7.10543e-15,-1.42109e-14,-6.93889e-18,+3.46945e-18,+9.9476e-14,+2.84217e-14,+3.55271e-15,+4.26326e-14,+4.26326e-14,+9.9476e-14,+3.55271e-14,+7.10543e-14,+1.84741e-13,+1.38778e-17,+6.39488e-14,+5.68434e-14,+7.10543e-14,+2.84217e-14,-5.20417e-18,-3.46945e-18,-1.30104e-18,+9.9476e-14,+4.9738e-14,+1.13687e-13,+2.13163e-14,+9.9476e-14,+0,+1.73472e-18,+3.46945e-18,+9.9476e-14,+4.26326e-14,+5.68434e-14,+4.26326e-14,-7.10543e-15,-1.42109e-14,+0,+1.42109e-14,-2.84217e-14,+2.84217e-14,+7.10543e-14,+5.68434e-14,+2.77556e-17,+0,+8.52651e-14,+6.93889e-18,+0,+0,-5.68434e-14,-1.42109e-14,-1.42109e-14,-2.13163e-14,+1.73472e-18,-2.08167e-17,+0,-1.56125e-17,+0,-8.67362e-19,-3.46945e-18,-1.73472e-17,+7.10543e-15,+4.26326e-14,+2.13163e-14,+7.10543e-14,+8.52651e-14,-4.16334e-17,+2.4869e-14,-7.10543e-15,+0,-1.42109e-14,+5.68434e-14,+1.20792e-13,+6.93889e-18,-3.46945e-18,+6.93889e-18,+1.73472e-17,-3.46945e-18,+3.46945e-18,+8.67362e-18,+3.55271e-15,+2.13163e-14,+2.4869e-14,+5.68434e-14,+4.26326e-14,+2.84217e-14,+2.13163e-14,+4.26326e-14,+7.10543e-15,-5.20417e-18,+8.67362e-19,-3.46945e-18,+7.10543e-15,-2.84217e-14,+2.13163e-14,+2.13163e-14,-6.93889e-18,-1.38778e-17,-1.38778e-17,-6.93889e-18,-6.93889e-18,+4.61853e-14,+7.10543e-15,-6.93889e-18,-6.93889e-18,-1.04083e-17,+0,+4.9738e-14,+8.52651e-14,+1.42109e-14,+5.68434e-14,+2.84217e-14,+3.55271e-14,+7.10543e-15,+1.42109e-14,+0,-1.42109e-14,+2.13163e-14,+0,+4.26326e-14,+4.26326e-14,+4.26326e-14,+1.42109e-14,+4.26326e-14,+4.26326e-14,+2.84217e-14,-7.10543e-15,-1.42109e-14,-1.06581e-14,+0,+1.42109e-13,+4.9738e-14,+8.52651e-14,+9.9476e-14,+8.52651e-14,+1.42109e-14,+1.42109e-13,+1.13687e-13
2021-07-01 04:30:00 CDT,-2.60209e-18,+0,+8.52651e-14,+1.42109e-13,+4.26326e-14,-5.55112e-17,-5.55112e-17,-1.11022e-16,-2.77556e-17,-2.77556e-17,+5.68434e-14,+0,+0,-2.08167e-17,+1.38778e-17,+1.13687e-13,+1.98952e-13,+3.41061e-13,+3.97904e-13,+4.54747e-13,+3.12639e-13,+5.68434e-14,+2.77556e-17,-5.68434e-14,+5.68434e-14,+1.02318e-12,+1.7053e-13,-5.68434e-14,+0,+2.84217e-13,-1.13687e-13,-2.84217e-14,+1.7053e-13,+2.84217e-13,-1.13687e-13,-8.52651e-14,-1.42109e-13,+1.38778e-17,-1.38778e-17,+0,+2.77556e-17,+1.42109e-13,+3.41061e-13,-1.38778e-17,+0,+3.41061e-13,+3.41061e-13,+9.9476e-14,+5.68434e-14,+1.7053e-13,+1.13687e-13,+2.27374e-13,+3.69482e-13,+5.68434e-13,+1.11022e-16,-2.55795e-13,+1.7053e-13,+1.7053e-13,+1.42109e-13,+6.93889e-18,+0,-3.46945e-18,+6.25278e-13,+3.97904e-13,+9.09495e-13,+3.12639e-13,+9.66338e-13,+0,+6.93889e-18,+6.93889e-18,+6.25278e-13,+5.11591e-13,+5.11591e-13,+3.41061e-13,-8.52651e-14,-1.42109e-14,-1.13687e-13,-2.27374e-13,-1.7053e-13,+0,+5.68434e-14,+2.84217e-14,+3.33067e-16,+5.40012e-13,+5.68434e-14,+2.77556e-17,-1.38778e-17,-5.55112e-17,+1.7053e-13,+2.84217e-14,+1.7053e-13,+5.68434e-14,+1.38778e-17,+0,+6.93889e-18,-2.08167e-17,+3.46945e-18,+0,-1.38778e-17,-6.93889e-18,+8.52651e-14,+2.84217e-13,+2.84217e-14,+0,+2.27374e-13,-5.55112e-17,-1.13687e-13,+2.84217e-14,+1.98952e-13,+8.52651e-14,-1.42109e-14,-1.13687e-13,+0,-2.77556e-17,-5.55112e-17,-2.77556e-17,+2.77556e-17,+0,-1.04083e-17,+0,+2.84217e-14,+0,+3.41061e-13,+1.7053e-13,+3.41061e-13,+5.68434e-14,-2.84217e-14,-5.68434e-14,-2.77556e-17,-2.08167e-17,-2.77556e-17,+1.98952e-13,+2.84217e-13,+1.7053e-13,+2.84217e-14,+0,+0,+6.93889e-18,+6.93889e-18,+3.46945e-18,+1.84741e-13,+3.69482e-13,+1.04083e-17,+0,+1.38778e-17,+4.85723e-17,+1.13687e-13,+2.84217e-13,-1.13687e-13,-3.41061e-13,-3.97904e-13,-2.84217e-13,-3.41061e-13,-2.84217e-13,-1.7053e-13,-4.54747e-13,-2.55795e-13,-2.84217e-13,+1.98952e-13,+2.27374e-13,-5.68434e-14,+0,-5.68434e-14,+2.84217e-14,+0,-3.97904e-13,-1.98952e-13,-1.27898e-13,+6.93889e-18,+2.27374e-13,+1.13687e-13,+5.68434e-14,-5.68434e-14,-1.13687e-13,+7.38964e-13,+1.02318e-12,+7.95808e-13
