# file...... Feeder_2_Solar_80_triplex_node.csv
# date...... Wed Apr 26 16:57:03 2023
# user...... JKLiu
# host...... (null)
# group..... groupid=tnode
# property.. voltage_12
# limit..... 0
# interval.. 1800
# timestamp,R2-12-47-3_tn_336,R2-12-47-3_tn_334,R2-12-47-3_tn_350,R2-12-47-3_tn_426,R2-12-47-3_tn_427,R2-12-47-3_tn_335,R2-12-47-3_tn_403,R2-12-47-3_tn_404,R2-12-47-3_tn_405,R2-12-47-3_tn_433,R2-12-47-3_tn_428,R2-12-47-3_tn_332,R2-12-47-3_tn_406,R2-12-47-3_tn_407,R2-12-47-3_tn_408,R2-12-47-3_tn_351,R2-12-47-3_tn_352,R2-12-47-3_tn_432,R2-12-47-3_tn_429,R2-12-47-3_tn_321,R2-12-47-3_tn_333,R2-12-47-3_tn_327,R2-12-47-3_tn_353,R2-12-47-3_tn_431,R2-12-47-3_tn_435,R2-12-47-3_tn_437,R2-12-47-3_tn_481,R2-12-47-3_tn_430,R2-12-47-3_tn_317,R2-12-47-3_tn_322,R2-12-47-3_tn_323,R2-12-47-3_tn_409,R2-12-47-3_tn_410,R2-12-47-3_tn_411,R2-12-47-3_tn_328,R2-12-47-3_tn_330,R2-12-47-3_tn_434,R2-12-47-3_tn_436,R2-12-47-3_tn_474,R2-12-47-3_tn_324,R2-12-47-3_tn_325,R2-12-47-3_tn_412,R2-12-47-3_tn_413,R2-12-47-3_tn_414,R2-12-47-3_tn_329,R2-12-47-3_tn_331,R2-12-47-3_tn_485,R2-12-47-3_tn_480,R2-12-47-3_tn_318,R2-12-47-3_tn_320,R2-12-47-3_tn_326,R2-12-47-3_tn_415,R2-12-47-3_tn_416,R2-12-47-3_tn_417,R2-12-47-3_tn_441,R2-12-47-3_tn_479,R2-12-47-3_tn_314,R2-12-47-3_tn_319,R2-12-47-3_tn_421,R2-12-47-3_tn_365,R2-12-47-3_tn_366,R2-12-47-3_tn_367,R2-12-47-3_tn_418,R2-12-47-3_tn_419,R2-12-47-3_tn_420,R2-12-47-3_tn_440,R2-12-47-3_tn_455,R2-12-47-3_tn_315,R2-12-47-3_tn_374,R2-12-47-3_tn_364,R2-12-47-3_tn_368,R2-12-47-3_tn_369,R2-12-47-3_tn_370,R2-12-47-3_tn_454,R2-12-47-3_tn_379,R2-12-47-3_tn_375,R2-12-47-3_tn_376,R2-12-47-3_tn_380,R2-12-47-3_tn_382,R2-12-47-3_tn_377,R2-12-47-3_tn_378,R2-12-47-3_tn_371,R2-12-47-3_tn_381,R2-12-47-3_tn_383,R2-12-47-3_tn_372,R2-12-47-3_tn_373,R2-12-47-3_tn_821,R2-12-47-3_tn_819,R2-12-47-3_tn_835,R2-12-47-3_tn_911,R2-12-47-3_tn_912,R2-12-47-3_tn_820,R2-12-47-3_tn_888,R2-12-47-3_tn_889,R2-12-47-3_tn_890,R2-12-47-3_tn_918,R2-12-47-3_tn_913,R2-12-47-3_tn_817,R2-12-47-3_tn_891,R2-12-47-3_tn_892,R2-12-47-3_tn_893,R2-12-47-3_tn_836,R2-12-47-3_tn_837,R2-12-47-3_tn_917,R2-12-47-3_tn_914,R2-12-47-3_tn_806,R2-12-47-3_tn_818,R2-12-47-3_tn_812,R2-12-47-3_tn_838,R2-12-47-3_tn_916,R2-12-47-3_tn_920,R2-12-47-3_tn_922,R2-12-47-3_tn_966,R2-12-47-3_tn_915,R2-12-47-3_tn_802,R2-12-47-3_tn_807,R2-12-47-3_tn_808,R2-12-47-3_tn_894,R2-12-47-3_tn_895,R2-12-47-3_tn_896,R2-12-47-3_tn_813,R2-12-47-3_tn_815,R2-12-47-3_tn_919,R2-12-47-3_tn_921,R2-12-47-3_tn_959,R2-12-47-3_tn_809,R2-12-47-3_tn_810,R2-12-47-3_tn_897,R2-12-47-3_tn_898,R2-12-47-3_tn_899,R2-12-47-3_tn_814,R2-12-47-3_tn_816,R2-12-47-3_tn_970,R2-12-47-3_tn_965,R2-12-47-3_tn_803,R2-12-47-3_tn_805,R2-12-47-3_tn_811,R2-12-47-3_tn_900,R2-12-47-3_tn_901,R2-12-47-3_tn_902,R2-12-47-3_tn_926,R2-12-47-3_tn_964,R2-12-47-3_tn_799,R2-12-47-3_tn_804,R2-12-47-3_tn_906,R2-12-47-3_tn_850,R2-12-47-3_tn_851,R2-12-47-3_tn_852,R2-12-47-3_tn_903,R2-12-47-3_tn_904,R2-12-47-3_tn_905,R2-12-47-3_tn_925,R2-12-47-3_tn_940,R2-12-47-3_tn_800,R2-12-47-3_tn_859,R2-12-47-3_tn_849,R2-12-47-3_tn_853,R2-12-47-3_tn_854,R2-12-47-3_tn_855,R2-12-47-3_tn_939,R2-12-47-3_tn_864,R2-12-47-3_tn_860,R2-12-47-3_tn_861,R2-12-47-3_tn_865,R2-12-47-3_tn_867,R2-12-47-3_tn_862,R2-12-47-3_tn_863,R2-12-47-3_tn_856,R2-12-47-3_tn_866,R2-12-47-3_tn_868,R2-12-47-3_tn_857,R2-12-47-3_tn_858
2021-07-01 00:00:00 CDT,+239.547-0.270323i,-119.981-207.473j,+239.846-0.071424i,+239.81-0.0869337i,-119.826+207.71j,+239.832-0.0730125i,+239.511-0.278873i,-120.001-207.191j,-119.818+207.707j,-119.988-207.548j,-119.85+207.72j,-119.802+207.681j,+239.206-0.478051i,-119.995-207.262j,-119.851+207.719j,-119.984-207.604j,-119.84+207.719j,-119.982-207.644j,-119.801+207.685j,-119.774+207.652j,-119.962-207.423j,-119.993-207.274j,-119.477+207.538j,-119.986-207.589j,+239.817-0.0771046i,-119.85+207.718j,+239.786-0.0964365i,-119.987-207.584j,-119.762+207.645j,-119.938-207.453j,-119.802+207.664j,+239.267-0.437492i,-120.01-207.004j,-119.854+207.721j,+239.854-0.0630745i,-119.979-207.667j,+239.769-0.107961i,-119.885+207.737j,-119.984-207.656j,-119.948-207.602j,-119.803+207.662j,+239.119-0.537104i,-119.995-207.196j,-119.82+207.703j,+239.863-0.0570228i,-119.977-207.658j,+239.776-0.103288i,+239.847-0.0560265i,+239.723-0.127141i,-119.74+207.629j,-119.659+207.547j,+235.585-2.8207i,-119.997-207.169j,-119.86+207.724j,-119.978-207.623j,+239.811-0.0792414i,-119.728+207.627j,+239.369-0.246642i,+239.634-0.187846i,+239.787-0.0855399i,-119.964-207.235j,-119.41+207.455j,+239.323-0.402283i,-120.026-206.696j,-119.843+207.717j,-119.986-207.493j,+239.855-0.0551565i,-119.707+207.617j,-119.712+207.61j,+239.657-0.171738i,+239.789-0.0837388i,-119.981-206.964j,-119.227+207.364j,+239.852-0.0570991i,-119.697+207.603j,-119.942-207.577j,-119.943-207.57j,-119.761+207.634j,-119.653+207.58j,-119.941-207.584j,-119.941-207.577j,+239.73-0.121294i,-119.764+207.636j,-119.753+207.629j,-119.951-207.546j,-119.729+207.622j,+239.396-0.318373i,-119.939-207.277j,+239.775-0.0940458i,+239.771-0.0992252i,-119.792+207.68j,+239.765-0.0940672i,+239.499-0.282741i,-119.998-207.176j,-119.682+207.583j,-119.973-207.48j,-119.824+207.695j,-119.739+207.623j,+239.184-0.484925i,-119.992-207.249j,-119.798+207.671j,-119.972-207.553j,-119.812+207.693j,-119.965-207.566j,-119.762+207.645j,-119.712+207.595j,-119.943-207.334j,-119.99-207.261j,-119.346+207.419j,-119.959-207.471j,+239.698-0.114886i,-119.824+207.694j,+239.744-0.109709i,-119.975-207.529j,-119.731+207.616j,-119.844-207.154j,-119.73+207.597j,+239.247-0.443737i,-120.006-206.984j,-119.805+207.675j,+239.795-0.0817017i,-119.954-207.555j,+239.58-0.168452i,-119.821+207.679j,-119.968-207.585j,-119.925-207.501j,-119.735+207.6j,+239.094-0.544847i,-119.992-207.181j,-119.788+207.674j,+239.773-0.085338i,-119.948-207.539j,+239.73-0.117821i,+239.777-0.0778874i,+239.669-0.144041i,-119.705+207.597j,-119.539+207.399j,+235.449-2.86262i,-119.994-207.153j,-119.815+207.682j,-119.959-207.538j,+239.741-0.101243i,-119.687+207.59j,+239.188-0.270135i,+239.435-0.251495i,+239.723-0.105561i,-119.962-207.223j,-119.4+207.446j,+239.305-0.407968i,-120.019-206.668j,-119.743+207.625j,-119.946-207.31j,+239.779-0.0790566i,-119.661+207.575j,-119.673+207.575j,+239.478-0.228677i,+239.728-0.102938i,-119.977-206.945j,-119.213+207.35j,+239.772-0.0822238i,-119.654+207.563j,-119.916-207.462j,-119.915-207.444j,-119.706+207.584j,-119.53+207.469j,-119.918-207.483j,-119.927-207.514j,+239.68-0.136825i,-119.712+207.588j,-119.695+207.576j,-119.941-207.502j,-119.691+207.587j
2021-07-01 00:30:00 CDT,+239.839-0.0853941i,-119.973-207.665j,+239.885-0.0549025i,+239.837-0.0811297i,-119.845+207.727j,+239.866-0.0647612i,+239.535-0.273025i,-120.004-207.208j,-119.892+207.752j,-119.988-207.585j,-119.58+207.592j,-119.825+207.708j,+239.381-0.373042i,-119.995-207.329j,-119.876+207.74j,-119.986-207.633j,-119.856+207.736j,-119.983-207.664j,-119.811+207.697j,-119.809+207.692j,-119.963-207.452j,-119.996-207.288j,-119.832+207.724j,-119.986-207.619j,+239.83-0.0827378i,-119.866+207.733j,+239.816-0.0902229i,-119.986-207.632j,-119.799+207.686j,-119.936-207.537j,-119.831+207.702j,+239.42-0.346915i,-120.005-207.174j,-119.873+207.739j,+239.883-0.051934i,-119.982-207.689j,+239.877-0.05085i,-119.891+207.747j,-119.984-207.679j,-119.95-207.637j,-119.835+207.704j,+239.144-0.530878i,-119.996-207.272j,-119.837+207.72j,+239.864-0.0644758i,-119.982-207.694j,+239.825-0.0834061i,+239.881-0.0469492i,+239.806-0.0959091i,-119.775+207.671j,-119.814+207.692j,+239.531-0.27525i,-119.999-207.222j,-119.877+207.741j,-119.983-207.664j,+239.848-0.0677442i,-119.749+207.661j,+239.82-0.086924i,+239.799-0.101703i,+239.855-0.0641493i,-119.962-207.299j,-119.529+207.539j,+239.349-0.395851i,-120.016-206.941j,-119.885+207.746j,-119.981-207.688j,+239.839-0.0767543i,-119.755+207.663j,-119.76+207.662j,+239.858-0.0621381i,+239.85-0.0670503i,-119.972-207.137j,-119.249+207.4j,+239.882-0.0477745i,-119.755+207.659j,-119.944-207.578j,-119.943-207.595j,-119.8+207.681j,-119.791+207.677j,-119.941-207.605j,-119.942-207.601j,+239.819-0.0865717i,-119.797+207.68j,-119.78+207.671j,-119.951-207.576j,-119.758+207.662j,+239.795-0.0991733i,-119.958-207.601j,+239.828-0.0728517i,+239.797-0.0934218i,-119.816+207.7j,+239.799-0.0858177i,+239.522-0.276893i,-120.001-207.193j,-119.825+207.691j,-119.974-207.525j,-119.475+207.497j,-119.767+207.655j,+239.364-0.378407i,-119.993-207.317j,-119.831+207.699j,-119.976-207.588j,-119.829+207.711j,-119.966-207.589j,-119.774+207.658j,-119.755+207.643j,-119.944-207.366j,-119.993-207.276j,-119.798+207.692j,-119.962-207.512j,+239.681-0.130161i,-119.843+207.712j,+239.773-0.103496i,-119.976-207.588j,-119.772+207.662j,-119.86-207.32j,-119.764+207.641j,+239.404-0.351873i,-120.001-207.158j,-119.827+207.696j,+239.831-0.0681015i,-119.96-207.587j,+239.804-0.0735533i,-119.829+207.69j,-119.969-207.615j,-119.93-207.55j,-119.775+207.649j,+239.12-0.538621i,-119.993-207.259j,-119.807+207.692j,+239.744-0.102499i,-119.961-207.6j,+239.787-0.0953351i,+239.817-0.0667275i,+239.762-0.110037i,-119.743+207.642j,-119.767+207.649j,+239.518-0.279097i,-119.996-207.207j,-119.833+207.701j,-119.966-207.589j,+239.785-0.0875529i,-119.709+207.624j,+239.781-0.0992321i,+239.691-0.136143i,+239.798-0.0821558i,-119.96-207.289j,-119.521+207.532j,+239.331-0.401536i,-120.011-206.919j,-119.818+207.684j,-119.968-207.632j,+239.702-0.120232i,-119.716+207.628j,-119.728+207.632j,+239.803-0.0794423i,+239.789-0.0862527i,-119.969-207.122j,-119.235+207.386j,+239.814-0.0688583i,-119.721+207.628j,-119.913-207.44j,-119.917-207.477j,-119.753+207.638j,-119.739+207.629j,-119.919-207.507j,-119.928-207.542j,+239.78-0.0987905i,-119.749+207.636j,-119.722+207.618j,-119.942-207.535j,-119.723+207.629j
2021-07-01 01:00:00 CDT,+239.857-0.0750984i,-119.978-207.693j,+239.888-0.0543656i,+239.845-0.0759417i,-119.859+207.737j,+239.881-0.0572779i,+239.574-0.248532i,-120.006-207.249j,-119.874+207.745j,-119.991-207.613j,-119.869+207.74j,-119.843+207.718j,+239.384-0.372324i,-119.999-207.337j,-119.881+207.745j,-119.989-207.641j,-119.868+207.743j,-119.986-207.684j,-119.857+207.733j,-119.827+207.701j,-119.966-207.598j,-119.994-207.389j,-119.837+207.728j,-119.99-207.63j,+239.836-0.0787309i,-119.878+207.743j,+239.835-0.0780293i,-119.99-207.639j,-119.812+207.693j,-119.963-207.658j,-119.845+207.709j,+239.424-0.34614i,-120.008-207.182j,-119.886+207.747j,+239.889-0.0493392i,-119.986-207.703j,+239.884-0.0465788i,-119.905+207.758j,-119.988-207.694j,-119.961-207.666j,-119.847+207.709j,+239.313-0.421199i,-120-207.28j,-119.856+207.731j,+239.87-0.0619794i,-119.985-207.703j,+239.829-0.0813988i,+239.887-0.0431487i,+239.814-0.0963126i,-119.792+207.68j,-119.831+207.7j,+239.557-0.259589i,-120.003-207.229j,-119.889+207.748j,-119.986-207.675j,+239.859-0.0611692i,-119.781+207.676j,+239.828-0.0873277i,+239.863-0.0654524i,+239.868-0.0612142i,-119.973-207.325j,-119.54+207.545j,+239.409-0.357343i,-120.02-206.949j,-119.897+207.753j,-119.985-207.696j,+239.843-0.0752673i,-119.77+207.671j,-119.772+207.668j,+239.867-0.0617321i,+239.868-0.0610075i,-119.983-207.163j,-119.391+207.47j,+239.885-0.047004i,-119.767+207.665j,-119.954-207.612j,-119.954-207.631j,-119.814+207.689j,-119.813+207.688j,-119.952-207.641j,-119.953-207.634j,+239.826-0.0869338i,-119.817+207.69j,-119.809+207.686j,-119.961-207.601j,-119.775+207.67j,+239.819-0.0870113i,-119.966-207.638j,+239.831-0.0723149i,+239.809-0.0874934i,-119.831+207.711j,+239.824-0.075178i,+239.563-0.252035i,-120.002-207.235j,-119.781+207.66j,-119.979-207.559j,-119.845+207.717j,-119.791+207.67j,+239.367-0.377689i,-119.996-207.325j,-119.836+207.703j,-119.979-207.596j,-119.843+207.72j,-119.972-207.618j,-119.829+207.707j,-119.778+207.655j,-119.956-207.553j,-119.992-207.379j,-119.803+207.696j,-119.966-207.525j,+239.692-0.124577i,-119.856+207.722j,+239.798-0.0893543i,-119.98-207.595j,-119.787+207.669j,-119.941-207.56j,-119.782+207.651j,+239.408-0.351097i,-120.005-207.166j,-119.845+207.709j,+239.84-0.0646442i,-119.964-207.609j,+239.817-0.0675278i,-119.847+207.704j,-119.975-207.635j,-119.942-207.582j,-119.788+207.655j,+239.293-0.427285i,-119.997-207.267j,-119.829+207.706j,+239.755-0.0985643i,-119.965-207.612j,+239.791-0.0933281i,+239.828-0.0616354i,+239.769-0.11044i,-119.762+207.652j,-119.788+207.661j,+239.545-0.26321i,-119.999-207.215j,-119.849+207.712j,-119.97-207.601j,+239.802-0.0790744i,-119.747+207.645j,+239.788-0.0996356i,+239.803-0.0843254i,+239.815-0.0778322i,-119.97-207.314j,-119.532+207.537j,+239.393-0.362454i,-120.015-206.927j,-119.837+207.698j,-119.972-207.64j,+239.708-0.118197i,-119.733+207.636j,-119.739+207.638j,+239.813-0.0787023i,+239.815-0.0774955i,-119.98-207.148j,-119.379+207.46j,+239.818-0.068088i,-119.733+207.634j,-119.926-207.484j,-119.93-207.525j,-119.769+207.647j,-119.768+207.647j,-119.932-207.553j,-119.94-207.578j,+239.788-0.0991524i,-119.774+207.65j,-119.76+207.642j,-119.952-207.56j,-119.741+207.639j
2021-07-01 01:30:00 CDT,+239.858-0.0717506i,-119.982-207.698j,+239.888-0.052077i,+239.84-0.0779271i,-119.867+207.74j,+239.872-0.0599397i,+239.565-0.251555i,-120.009-207.253j,-119.882+207.747j,-119.992-207.626j,-119.875+207.741j,-119.852+207.721j,+239.432-0.336821i,-120.001-207.365j,-119.891+207.747j,-119.991-207.653j,-119.772+207.694j,-119.989-207.689j,-119.863+207.735j,-119.84+207.706j,-119.971-207.607j,-119.996-207.393j,-119.852+207.733j,-119.992-207.642j,+239.831-0.080142i,-119.885+207.745j,+239.829-0.0798418i,-119.992-207.656j,-119.827+207.699j,-119.968-207.663j,-119.857+207.714j,+239.461-0.316855i,-120.009-207.245j,-119.893+207.748j,+239.886-0.0492683i,-119.988-207.71j,+239.88-0.0476223i,-119.909+207.759j,-119.99-207.701j,-119.966-207.676j,-119.859+207.714j,+239.3-0.425218i,-120.002-207.313j,-119.863+207.732j,+239.866-0.0629387i,-119.987-207.712j,+239.838-0.0738598i,+239.884-0.0437215i,+239.813-0.0906788i,-119.806+207.686j,-119.846+207.707j,+239.544-0.263611i,-120.006-207.243j,-119.895+207.749j,-119.99-207.691j,+239.859-0.0591896i,-119.79+207.68j,+239.82-0.0862234i,+239.847-0.069497i,+239.751-0.132055i,-119.978-207.352j,-119.588+207.567j,+239.397-0.361364i,-120.014-207.116j,-119.903+207.754j,-119.989-207.708j,+239.746-0.132737i,-119.797+207.683j,-119.797+207.679j,+239.855-0.0630498i,+239.85-0.0657177i,-119.985-207.228j,-119.4+207.474j,+239.87-0.0503846i,-119.795+207.678j,-119.96-207.62j,-119.959-207.639j,-119.832+207.697j,-119.823+207.692j,-119.958-207.647j,-119.958-207.641j,+239.821-0.0841858i,-119.829+207.695j,-119.818+207.69j,-119.967-207.611j,-119.788+207.676j,+239.824-0.0826308i,-119.97-207.645j,+239.837-0.0681838i,+239.803-0.0894786i,-119.84+207.715j,+239.815-0.0778393i,+239.553-0.255058i,-120.006-207.239j,-119.794+207.667j,-119.981-207.575j,-119.85+207.719j,-119.801+207.674j,+239.416-0.341585i,-119.999-207.354j,-119.85+207.709j,-119.982-207.61j,-119.719+207.645j,-119.974-207.625j,-119.836+207.71j,-119.794+207.664j,-119.962-207.563j,-119.994-207.383j,-119.821+207.705j,-119.97-207.544j,+239.688-0.125635i,-119.864+207.726j,+239.793-0.0911666i,-119.983-207.616j,-119.803+207.677j,-119.946-207.565j,-119.798+207.66j,+239.447-0.321305i,-120.006-207.231j,-119.853+207.711j,+239.841-0.0635344i,-119.968-207.62j,+239.815-0.0679456i,-119.852+207.706j,-119.977-207.645j,-119.949-207.597j,-119.803+207.664j,+239.28-0.431304i,-119.999-207.3j,-119.837+207.708j,+239.754-0.0984789i,-119.968-207.627j,+239.806-0.0840063i,+239.827-0.0613205i,+239.774-0.102957i,-119.777+207.659j,-119.808+207.672j,+239.532-0.267232i,-120.003-207.228j,-119.857+207.714j,-119.976-207.626j,+239.807-0.0755109i,-119.756+207.648j,+239.784-0.0975525i,+239.787-0.0883692i,+239.609-0.177092i,-119.975-207.342j,-119.581+207.56j,+239.38-0.366475i,-120.01-207.098j,-119.845+207.7j,-119.978-207.656j,+239.49-0.214803i,-119.765+207.654j,-119.769+207.653j,+239.805-0.0788023i,+239.797-0.0822048i,-119.982-207.215j,-119.389+207.463j,+239.809-0.0692758i,-119.766+207.652j,-119.932-207.496j,-119.937-207.537j,-119.791+207.66j,-119.778+207.651j,-119.939-207.561j,-119.946-207.587j,+239.786-0.0950933i,-119.788+207.657j,-119.77+207.646j,-119.958-207.572j,-119.755+207.645j
2021-07-01 02:00:00 CDT,+239.877-0.064174i,-119.978-207.703j,+239.901-0.0483452i,+239.855-0.072795i,-119.868+207.743j,+239.893-0.0518424i,+239.601-0.233533i,-120.005-207.26j,-119.881+207.749j,-119.989-207.633j,-119.872+207.743j,-119.852+207.725j,+239.453-0.330521i,-119.997-207.364j,-119.888+207.75j,-119.989-207.652j,-119.774+207.697j,-119.986-207.694j,-119.866+207.739j,-119.839+207.71j,-119.966-207.61j,-119.991-207.429j,-119.849+207.735j,-119.989-207.644j,+239.874-0.0581682i,-119.883+207.747j,+239.851-0.0708802i,-119.989-207.655j,-119.824+207.701j,-119.964-207.643j,-119.854+207.717j,+239.483-0.310289i,-120.004-207.244j,-119.892+207.752j,+239.901-0.0445008i,-119.985-207.713j,+239.898-0.0417185i,-119.908+207.761j,-119.987-207.704j,-119.961-207.674j,-119.855+207.717j,+239.441-0.339983i,-119.997-207.312j,-119.864+207.737j,+239.881-0.0580056i,-119.985-207.713j,+239.853-0.0693276i,+239.9-0.0385091i,+239.838-0.083585i,-119.804+207.689j,-119.845+207.71j,+239.572-0.252982i,-120.002-207.242j,-119.894+207.753j,-119.985-207.691j,+239.878-0.0526661i,-119.795+207.686j,+239.844-0.0791296i,+239.878-0.0585106i,+239.882-0.0548413i,-119.972-207.351j,-119.582+207.569j,+239.448-0.335325i,-120.01-207.114j,-119.903+207.758j,-119.984-207.706j,+239.882-0.0543348i,-119.795+207.686j,-119.791+207.68j,+239.881-0.0556021i,+239.881-0.0550967i,-119.98-207.227j,-119.446+207.501j,+239.902-0.0407572i,-119.789+207.679j,-119.955-207.624j,-119.954-207.645j,-119.789+207.679j,-119.822+207.695j,-119.953-207.651j,-119.953-207.644j,+239.846-0.0769498i,-119.826+207.697j,-119.819+207.694j,-119.962-207.61j,-119.786+207.679j,+239.844-0.074319i,-119.967-207.653j,+239.85-0.0644527i,+239.819-0.0841645i,-119.842+207.719j,+239.841-0.0683466i,+239.591-0.236839i,-120.002-207.246j,-119.794+207.671j,-119.979-207.585j,-119.848+207.72j,-119.804+207.68j,+239.438-0.335286i,-119.995-207.353j,-119.846+207.711j,-119.979-207.61j,-119.721+207.649j,-119.972-207.634j,-119.84+207.715j,-119.795+207.669j,-119.957-207.567j,-119.989-207.42j,-119.818+207.706j,-119.967-207.546j,+239.771-0.090606i,-119.863+207.728j,+239.818-0.0813581i,-119.98-207.616j,-119.801+207.68j,-119.937-207.521j,-119.797+207.665j,+239.469-0.314739i,-120.001-207.23j,-119.854+207.717j,+239.856-0.0584294i,-119.965-207.626j,+239.835-0.0612921i,-119.853+207.71j,-119.975-207.65j,-119.944-207.597j,-119.8+207.666j,+239.425-0.344871i,-119.995-207.299j,-119.839+207.714j,+239.771-0.0928292i,-119.966-207.629j,+239.821-0.0794746i,+239.845-0.0556218i,+239.798-0.0958641i,-119.776+207.663j,-119.808+207.677j,+239.56-0.256541i,-119.998-207.227j,-119.857+207.719j,-119.97-207.627j,+239.828-0.0681569i,-119.763+207.657j,+239.808-0.0904595i,+239.823-0.0756499i,+239.833-0.0700484i,-119.97-207.341j,-119.575+207.562j,+239.432-0.340139i,-120.006-207.097j,-119.847+207.707j,-119.972-207.655j,+239.788-0.0838132i,-119.764+207.658j,-119.763+207.654j,+239.831-0.0712631i,+239.832-0.0703756i,-119.977-207.214j,-119.436+207.492j,+239.841-0.0596504i,-119.76+207.653j,-119.928-207.504j,-119.933-207.551j,-119.725+207.621j,-119.779+207.656j,-119.934-207.569j,-119.941-207.591j,+239.811-0.0878582i,-119.787+207.661j,-119.775+207.654j,-119.953-207.571j,-119.754+207.649j
2021-07-01 02:30:00 CDT,+239.883-0.0614262i,-119.978-207.706j,+239.908-0.0455104i,+239.859-0.072519i,-119.87+207.743j,+239.897-0.0510396i,+239.606-0.232651i,-120.005-207.262j,-119.882+207.75j,-119.989-207.642j,-119.873+207.742j,-119.855+207.726j,+239.488-0.31015i,-119.996-207.374j,-119.889+207.75j,-119.988-207.657j,-119.774+207.698j,-119.986-207.701j,-119.844+207.718j,-119.843+207.713j,-119.966-207.613j,-119.991-207.431j,-119.855+207.738j,-119.986-207.705j,+239.878-0.0577823i,-119.885+207.748j,+239.855-0.070621i,-119.989-207.666j,-119.829+207.705j,-119.964-207.645j,-119.857+207.72j,+239.515-0.292085i,-120.002-207.277j,-119.893+207.752j,+239.909-0.0421664i,-119.985-207.716j,+239.902-0.0412005i,-119.908+207.761j,-119.987-207.71j,-119.963-207.648j,-119.858+207.719j,+239.446-0.338888i,-119.997-207.322j,-119.864+207.737j,+239.912-0.0400129i,-119.984-207.718j,+239.863-0.0654772i,+239.905-0.0377156i,+239.847-0.0789915i,-119.808+207.692j,-119.849+207.714j,+239.578-0.25189i,-120.001-207.244j,-119.893+207.753j,-119.984-207.701j,+239.884-0.0509124i,-119.796+207.688j,+239.852-0.0758533i,+239.882-0.0576683i,+239.887-0.0529121i,-119.972-207.36j,-119.603+207.58j,+239.454-0.334237i,-120.005-207.181j,-119.898+207.754j,-119.983-207.712j,+239.91-0.0388101i,-119.804+207.692j,-119.799+207.684j,+239.887-0.0531031i,+239.885-0.054045i,-119.978-207.26j,-119.448+207.503j,+239.911-0.0379223i,-119.799+207.684j,-119.954-207.655j,-119.955-207.651j,-119.794+207.682j,-119.824+207.697j,-119.954-207.657j,-119.954-207.649j,+239.855-0.0724277i,-119.83+207.7j,-119.821+207.695j,-119.962-207.614j,-119.789+207.681j,+239.852-0.0711626i,-119.967-207.657j,+239.859-0.0606737i,+239.823-0.0838885i,-119.845+207.72j,+239.844-0.0675439i,+239.595-0.235957i,-120.001-207.249j,-119.798+207.673j,-119.979-207.595j,-119.849+207.72j,-119.807+207.683j,+239.473-0.314621i,-119.994-207.363j,-119.849+207.713j,-119.979-207.615j,-119.721+207.65j,-119.973-207.641j,-119.812+207.685j,-119.8+207.674j,-119.957-207.57j,-119.989-207.422j,-119.826+207.711j,-119.973-207.649j,+239.775-0.0901324i,-119.865+207.729j,+239.822-0.0810989i,-119.98-207.629j,-119.806+207.684j,-119.937-207.522j,-119.802+207.668j,+239.501-0.296274i,-119.999-207.264j,-119.855+207.718j,+239.865-0.0556717i,-119.965-207.631j,+239.84-0.060588i,-119.853+207.71j,-119.975-207.656j,-119.938-207.534j,-119.805+207.67j,+239.431-0.343775i,-119.994-207.31j,-119.84+207.714j,+239.841-0.062284i,-119.966-207.637j,+239.832-0.0749395i,+239.851-0.0544445i,+239.81-0.0905941i,-119.781+207.667j,-119.814+207.682j,+239.566-0.255448i,-119.998-207.23j,-119.857+207.719j,-119.971-207.643j,+239.836-0.0657795i,-119.765+207.659j,+239.817-0.0867608i,+239.827-0.0748077i,+239.84-0.0677426i,-119.97-207.35j,-119.596+207.574j,+239.438-0.339051i,-120.002-207.165j,-119.84+207.698j,-119.972-207.662j,+239.85-0.057721i,-119.775+207.665j,-119.772+207.66j,+239.839-0.0681486i,+239.836-0.0693241i,-119.975-207.247j,-119.438+207.493j,+239.853-0.055971i,-119.772+207.66j,-119.935-207.569j,-119.934-207.558j,-119.732+207.626j,-119.781+207.658j,-119.935-207.575j,-119.942-207.598j,+239.822-0.0826796i,-119.791+207.664j,-119.778+207.655j,-119.953-207.575j,-119.757+207.652j
