# file...... Feeder_2_Solar_80_DistLines.csv
# date...... Wed Apr 26 16:57:03 2023
# user...... JKLiu
# host...... (null)
# group..... groupid=Distribution_Line
# property.. power_out
# limit..... 0
# interval.. 1800
# timestamp,R2-12-47-3_ul_398,R2-12-47-3_ul_394,R2-12-47-3_ul_395,R2-12-47-3_ul_396,R2-12-47-3_ul_542,R2-12-47-3_ul_391,R2-12-47-3_ul_392,R2-12-47-3_ul_407,R2-12-47-3_ul_442,R2-12-47-3_ul_543,R2-12-47-3_ul_544,R2-12-47-3_ul_545,R2-12-47-3_ul_393,R2-12-47-3_ul_390,R2-12-47-3_ul_380,R2-12-47-3_ul_381,R2-12-47-3_ul_397,R2-12-47-3_ul_519,R2-12-47-3_ul_443,R2-12-47-3_ul_554,R2-12-47-3_ul_546,R2-12-47-3_ul_547,R2-12-47-3_ul_387,R2-12-47-3_ul_389,R2-12-47-3_ul_376,R2-12-47-3_ul_377,R2-12-47-3_ul_379,R2-12-47-3_ul_520,R2-12-47-3_ul_382,R2-12-47-3_ul_444,R2-12-47-3_ul_445,R2-12-47-3_ul_446,R2-12-47-3_ul_553,R2-12-47-3_ul_558,R2-12-47-3_ul_562,R2-12-47-3_ul_548,R2-12-47-3_ul_549,R2-12-47-3_ul_575,R2-12-47-3_ul_369,R2-12-47-3_ul_370,R2-12-47-3_ul_388,R2-12-47-3_ul_378,R2-12-47-3_ul_449,R2-12-47-3_ul_523,R2-12-47-3_ul_447,R2-12-47-3_ul_448,R2-12-47-3_ul_552,R2-12-47-3_ul_557,R2-12-47-3_ul_561,R2-12-47-3_ul_584,R2-12-47-3_ul_550,R2-12-47-3_ul_364,R2-12-47-3_ul_460,R2-12-47-3_ul_371,R2-12-47-3_ul_372,R2-12-47-3_ul_450,R2-12-47-3_ul_522,R2-12-47-3_ul_524,R2-12-47-3_ul_551,R2-12-47-3_ul_383,R2-12-47-3_ul_385,R2-12-47-3_ul_556,R2-12-47-3_ul_560,R2-12-47-3_ul_583,R2-12-47-3_ul_574,R2-12-47-3_ul_80,R2-12-47-3_ul_461,R2-12-47-3_ul_373,R2-12-47-3_ul_374,R2-12-47-3_ul_525,R2-12-47-3_ul_555,R2-12-47-3_ul_384,R2-12-47-3_ul_386,R2-12-47-3_ul_588,R2-12-47-3_ul_582,R2-12-47-3_ul_360,R2-12-47-3_ul_365,R2-12-47-3_ul_367,R2-12-47-3_ul_368,R2-12-47-3_ul_462,R2-12-47-3_ul_375,R2-12-47-3_ul_526,R2-12-47-3_ul_567,R2-12-47-3_ul_559,R2-12-47-3_ul_581,R2-12-47-3_ul_358,R2-12-47-3_ul_359,R2-12-47-3_ul_366,R2-12-47-3_ul_475,R2-12-47-3_ul_529,R2-12-47-3_ul_463,R2-12-47-3_ul_466,R2-12-47-3_ul_527,R2-12-47-3_ul_566,R2-12-47-3_ul_420,R2-12-47-3_ul_361,R2-12-47-3_ul_362,R2-12-47-3_ul_476,R2-12-47-3_ul_477,R2-12-47-3_ul_464,R2-12-47-3_ul_465,R2-12-47-3_ul_467,R2-12-47-3_ul_528,R2-12-47-3_ul_419,R2-12-47-3_ul_483,R2-12-47-3_ul_484,R2-12-47-3_ul_485,R2-12-47-3_ul_478,R2-12-47-3_ul_479,R2-12-47-3_ul_468,R2-12-47-3_ul_563,R2-12-47-3_ul_486,R2-12-47-3_ul_488,R2-12-47-3_ul_480,R2-12-47-3_ul_481,R2-12-47-3_ul_469,R2-12-47-3_ul_470,R2-12-47-3_ul_487,R2-12-47-3_ul_489,R2-12-47-3_ul_471,R2-12-47-3_ul_472,R2-12-47-3_ul_473,R2-12-47-3_ul_474
2021-07-01 00:00:00 CDT,+297894+12944.7j,+146635+7870.74j,+9922.52+204.11j,+86895.6+2854.12j,+54417.6+2009.01j,+135115+7621.55j,+8479.76+125.16j,+3246.8+122.14j,+28934+1025.37j,+1789.76+74.0551j,+1984.7+91.1141j,+39050.7+1501.23j,+3033.1+121.934j,+135112+7620.64j,-3.37587e-07+1.49977e-06j,+2.42174e-07+2.43107e-07j,+2.43048e-07+5.45193e-08j,+57959.1+1828.03j,+28933.9+1025.34j,+11591.1+342.213j,+1578.83+90.7724j,+18354.6+842.705j,+3664.68+143.035j,+131430+7472.68j,+0+0j,-5.39848e-07+1.14199e-06j,+0+0j,+48873.6+1603.64j,+17505.5+756.958j,+2234.47+76.4519j,+1694.06+90.8667j,+7499.64+101.014j,+8607.49+248.263j,+13810.6+305.427j,+5306.12+262.136j,+2432.29+214.904j,+2420.28+76.6564j,+3132.45+118.933j,+3635.61+143.145j,+33888.8+3175.61j,+3873.13+78.3091j,+1.62867e-11-5.65311e-11j,-1.87269e-06+1.58449e-06j,+44239.5+1403.77j,+7499.6+101j,+2.86745e-05+5.30849e-06j,+5170.02+120.711j,+13810.4+305.353j,+5306.08+262.121j,+10369.5+432.168j,+2420.28+76.6549j,+1838.38+89.0228j,+83138.8+3802.34j,+17680.7+1492.97j,+16207+1682.26j,-5.80894e-10+2.01628e-09j,+0+0j,+25413.4+827.564j,+18825.6+576.014j,+6770.45+283.964j,+10173.3+445.418j,+8453.39+154.126j,+3760.75+173.242j,+6350.67+283.657j,+3132.43+118.926j,+5051.68+183.173j,+83138.7+3802.31j,+4488.66+158.127j,+11972.7+1516.84j,+20740.3+627.373j,+7099.71+323.722j,+4067.92+162.193j,+5269.98+282.109j,+2095.37+74.3493j,+6350.6+283.631j,+5051.65+183.164j,+9990.66+1535.03j,+2087.32+91.1043j,+48234.7+1469.64j,+22823.9+705.894j,+7976.09+1351.62j,+17135.8+484.091j,+11725.6+252.208j,+1.22555e-08-4.25423e-08j,+3162.06+122.041j,+1.16615e-08+1.52089e-08j,+5051.65+183.163j,+7572.53+1451.86j,+39387.9+1351.88j,+8845.49+117.406j,+14353.4+394.15j,+8470.29+311.682j,+7824.47+220.059j,+7945.33+124.274j,+7099.66+323.701j,+0+0j,+2684.92+91.7974j,+2279+91.2974j,+17887.7+594.323j,+7928.27+127.25j,+6425.08+266.891j,+4453.75+156.613j,-6.06647e-07+6.70632e-07j,+3633.24+161.904j,+2506.87+91.5758j,+16714.1+574.599j,-1.94397e-10+6.7493e-10j,+9529.53+316.482j,+8357.92+277.745j,+6425.08+266.89j,+3.03289e-11-1.05279e-10j,+6271.67+285.214j,+10442.2+289.296j,+4496.39+157.992j,+2827.45+118.606j,+4193.6+183.874j,+2231.45+83.0101j,+3052.18+142.525j,+3398.89+142.795j,+4193.58+183.868j,+1970.34+92.655j,+0+0j,+2223.23+91.2091j
2021-07-01 00:30:00 CDT,+227267+10090.9j,+107003+5247.73j,+4602.78+195.932j,+63852.6+2634.21j,+51795.1+2009.04j,+101102+5005.74j,+2862.93+118.751j,+2609.97+121.639j,+22638.8+891.012j,+1789.92+74.068j,+1767.02+90.9338j,+37577.8+1502.66j,+3033.45+121.962j,+101100+5005.19j,-2.5639e-06+1.30566e-06j,+4.36383e-09-1.51456e-08j,+1.36109e-09-4.72397e-09j,+41212.4+1742.8j,+22638.7+890.987j,+10659.3+341.062j,+5995.66+97.0356j,+16597.5+841.274j,+3435.19+142.846j,+97654.7+4859.38j,+0+0j,-3.63729e-06+2.17923e-07j,+0+0j,+36067.7+1521.91j,+16959.2+632.758j,+2015.89+76.2533j,+1639.9+90.8392j,+2023.69+91.1149j,+7999.61+247.558j,+9974.71+302.274j,+5009.5+261.951j,+2334.77+214.814j,+1959.56+76.2101j,+2870.59+118.725j,+3161.66+142.703j,+23714.6+1960.94j,+3753.02+78.1222j,+1.2217e-11-4.24017e-11j,-3.32587e-06+5.05891e-07j,+32126.7+1323.33j,+2023.68+91.1138j,-2.08491e-05+3.08399e-05j,+4707.28+120.133j,+9974.61+302.236j,+5009.47+261.937j,+9432.5+431.491j,+1959.55+76.2092j,+1588.59+88.8558j,+60802.6+2405.49j,+13512.7+1488.3j,+10201.3+472.446j,-4.28141e-08+1.48596e-07j,+0+0j,+17092.6+752.128j,+15033.7+571.083j,+7757.65+284.525j,+8639.74+320.666j,+3303.2+149.939j,+3650.17+173.171j,+5768.4+283.278j,+2870.58+118.72j,+4632.42+182.717j,+60802.5+2405.48j,+3850.69+157.575j,+6284.28+307.289j,+12958.3+553.266j,+9216.33+325.073j,+5390.21+162.976j,+4142.52+157.773j,+1740.47+74.0403j,+5768.34+283.256j,+4632.39+182.709j,+3832.11+156.833j,+1877.05+90.9465j,+39018.3+1458.78j,+16073.6+698.49j,+2750.61+142.398j,+9490.45+410.202j,+5817.19+245.951j,-1.56798e-09+5.44248e-09j,+2863.33+121.808j,-1.3756e-10+4.7749e-10j,+4632.39+182.709j,+1792.05+74.0487j,+34159.8+1346.56j,+4857.54+111.953j,+8230.02+387.869j,+7843.49+310.596j,+5730.68+217.528j,+2506.2+118.5j,+9216.23+325.039j,+0+0j,+2265.34+91.3179j,+1917.88+90.9805j,+18208.4+594.309j,+2522.08+121.562j,+5707.92+266.302j,+4277.57+156.078j,-6.86402e-07-2.95624e-08j,+3082.81+161.543j,+1994.48+91.0545j,+12038.9+570.159j,-6.0641e-08-2.56919e-08j,+10365+316.984j,+7843.07+277.222j,+5707.91+266.301j,+1.95009e-11-6.7686e-11j,+5582.85+284.742j,+6455.96+285.376j,+4347.14+157.872j,+2657.35+118.497j,+3927.93+183.684j,+1779.97+82.6123j,+2821.83+142.387j,+3399.48+142.845j,+3927.91+183.679j,+1825.91+92.5571j,+0+0j,+2101.99+91.1183j
2021-07-01 01:00:00 CDT,+202585+8771.61j,+91495.2+4064.45j,+4348.38+195.71j,+62676.3+2631.72j,+44054.1+1876.68j,+86441.1+3823.41j,+2447.46+118.462j,+2610+121.641j,+21708.7+890.109j,+1689.02+73.9961j,+1678.61+90.8716j,+30794.1+1371.27j,+2603.33+121.631j,+86439.7+3822.99j,+2.70934e-06-2.45794e-07j,+1.4698e-09-5.10118e-09j,+1.0991e-09-3.8146e-09j,+40966.2+1741.22j,+21708.7+890.087j,+9891.5+340.304j,+1494.67+90.7361j,+15029.8+716.714j,+3087.51+142.566j,+83344.6+3678.24j,+0+0j,+1.36687e-06-8.93575e-07j,+0+0j,+34447+1519.69j,+16136.9+631.92j,+2015.95+76.2578j,+1532.03+90.7697j,+2023.73+91.1185j,+7518.04+247.14j,+9520.55+301.915j,+4748.76+261.8j,+1695.35+90.8923j,+1959.62+76.2146j,+2643.09+118.568j,+2898.18+142.488j,+17812.8+787.679j,+2016.29+76.2475j,+1.22174e-11-4.24023e-11j,+3.03495e-07+1.59925e-07j,+30505.9+1321.1j,+2023.72+91.1175j,-4.01774e-05+6.49523e-05j,+4609.48+120.029j,+9520.46+301.88j,+4748.73+261.788j,+8731.67+431.009j,+1959.61+76.2137j,+1537.99+88.8274j,+54863.2+2400.24j,+8105.46+315.452j,+9707+472.12j,-2.05586e-09+7.13519e-09j,+0+0j,+15620.4+750.033j,+14885.2+570.955j,+7444.05+284.263j,+8238.38+320.326j,+3064.23+149.811j,+3420.87+173.031j,+5333.07+282.998j,+2643.08+118.563j,+4214.7+182.315j,+54863.1+2400.23j,+3755.62+157.535j,+6005.98+307.111j,+11770.5+551.358j,+9141.68+325.001j,+5194.12+162.787j,+4069.87+157.725j,+1740.5+74.042j,+5333.01+282.979j,+4214.68+182.308j,+3832.21+156.841j,+1782.54+90.8782j,+34042.2+1454.64j,+15204.9+697.508j,+2528.7+142.247j,+8732.79+409.415j,+5743.29+245.896j,-1.63603e-07-9.5727e-08j,+2603.91+121.618j,-3.72194e-09-4.2777e-08j,+4214.68+182.308j,+1792.1+74.0524j,+31305.6+1344.2j,+2735.86+110.219j,+8088.63+387.79j,+7116.23+309.696j,+5232.81+216.943j,+2506.27+118.507j,+9141.59+324.968j,+0+0j,+2194.79+91.2498j,+1917.96+90.9876j,+16669.2+592.928j,+2476.69+121.541j,+5611.92+266.244j,+3739.3+155.289j,+3.61268e-07-4.21089e-07j,+3082.85+161.547j,+1994.56+91.0615j,+10723.7+569.176j,+1.2435e-07-7.72418e-08j,+9511.82+316.244j,+7157.13+276.598j,+5611.92+266.243j,+9.7508e-12-3.38435e-11j,+5214.5+284.502j,+5509.16+284.641j,+3895.03+157.538j,+2496.73+118.417j,+3831.89+183.622j,+1780.02+82.6166j,+2545.16+142.205j,+2827.84+142.372j,+3831.87+183.617j,+1826.09+92.5749j,+0+0j,+2005.77+91.0387j
2021-07-01 01:30:00 CDT,+203936+8774.36j,+91205.3+4064.32j,+3956.64+195.434j,+66473.8+2636.41j,+42290.7+1875.31j,+86207.6+3823.38j,+2391.41+118.431j,+2359+121.477j,+22224+890.639j,+1688.98+73.9932j,+1592.9+90.8115j,+29572.3+1370.44j,+2603.24+121.623j,+86206.3+3822.99j,+2.78902e-06+1.82032e-07j,+1.59672e-08-5.54182e-08j,+1.76702e-07+9.50973e-08j,+44248.3+1745.32j,+22223.9+890.618j,+9435.8+339.839j,+1456.63+90.716j,+14108.4+716.081j,+2997.65+142.504j,+83201.5+3678.44j,+0+0j,+1.27874e-06-1.30195e-06j,+0+0j,+38008.3+1523.98j,+15384.7+631.351j,+1904.55+76.1712j,+3104.53+92.1158j,+1830.1+90.9577j,+7190.49+246.812j,+9387.13+301.816j,+4619.86+261.731j,+1647.01+90.8589j,+1778.71+76.0745j,+2530.5+118.499j,+2710.59+142.351j,+16861.2+787.086j,+1957.44+76.2014j,+1.22168e-11-4.24015e-11j,+4.19359e-07-7.0358e-07j,+34368.6+1325.82j,+1830.09+90.9567j,-3.23413e-05+2.05604e-05j,+4338.75+119.74j,+9387.04+301.782j,+4619.83+261.719j,+8152.09+430.622j,+1778.71+76.0737j,+1439.43+88.7698j,+56319.3+2401.54j,+7841.97+315.278j,+9018.95+471.713j,-1.47083e-06-2.25397e-07j,+0+0j,+14997.1+748.694j,+19370.9+576.923j,+7160.15+284.043j,+7770.13+319.985j,+2979.05+149.766j,+3365.35+173.001j,+4996.43+282.791j,+2530.49+118.495j,+3911.93+182.042j,+56319.3+2401.52j,+3503.67+157.361j,+5547.17+306.847j,+11359.3+550.453j,+14184.1+331.317j,+5051.7+162.653j,+3779.98+157.522j,+1497.58+73.8669j,+4996.39+282.774j,+3911.92+182.037j,+3446.66+156.527j,+1700.31+90.8228j,+32710+1453.63j,+18461.1+700.197j,+2276.78+142.096j,+8391.64+408.608j,+5186.43+245.488j,-1.49969e-09+5.20566e-09j,+2388.14+121.476j,-6.38018e-08-2.71553e-08j,+3911.92+182.036j,+1658.69+73.9492j,+29973.6+1343.23j,+2735.71+110.207j,+7616.36+387.445j,+10844.6+312.703j,+4956.84+216.187j,+2313.62+118.394j,+14183.9+331.237j,+0+0j,+1891.98+90.9743j,+1674.89+90.8054j,+16233.2+592.571j,+2310.76+121.427j,+5305.58+266.013j,+3669.06+155.087j,+7.12176e-07-3.27085e-07j,+2784.2+161.363j,+1703.58+90.8272j,+10361.8+568.977j,-1.15625e-08+4.01365e-08j,+9289.99+316.056j,+6943+276.433j,+5305.58+266.012j,+4.33335e-12-1.5041e-11j,+4852.37+284.288j,+5509.32+284.658j,+3836.24+157.502j,+2429.58+118.382j,+3704.27+183.537j,+1601.3+82.4712j,+2454.25+142.156j,+2827.93+142.38j,+3704.25+183.532j,+1760.43+92.5355j,+0+0j,+1943.82+90.9938j
2021-07-01 02:00:00 CDT,+187856+8757.95j,+86522.1+4059.99j,+3856.59+195.382j,+58041.3+2626.65j,+39427.1+1873.25j,+81878.7+3819.28j,+2227.22+118.334j,+2359.11+121.487j,+21804.7+890.28j,+1664.22+73.9865j,+1549.02+90.7833j,+27100.2+1368.73j,+2413.17+121.518j,+81877.4+3818.91j,-7.71468e-07+1.77158e-07j,-6.41109e-09+2.22502e-08j,-1.20737e-08+4.19026e-08j,+36235.5+1736.05j,+21804.6+890.26j,+9113.08+339.571j,+1456.9+90.7163j,+13631.8+715.836j,+2866.38+142.414j,+79004.2+3674.52j,+0+0j,-9.3529e-07+3.96404e-09j,+0+0j,+30120.8+1514.98j,+15020.9+631.061j,+1904.54+76.1704j,+3049.02+92.0495j,+1830.1+90.9576j,+6980.85+246.659j,+7505.94+300.426j,+4505.3+261.67j,+1561.56+90.7976j,+1778.7+76.0736j,+2433.9+118.441j,+2606.64+142.277j,+17642+787.562j,+1902.47+76.1558j,+1.22179e-11-4.24033e-11j,+6.06051e-07+7.61283e-07j,+26481.1+1316.84j,+1830.09+90.9567j,+2.4813e-05+3.08664e-05j,+4297.31+119.701j,+7505.89+300.404j,+4505.27+261.659j,+7857.54+430.5j,+1778.7+76.0729j,+1412.49+88.7545j,+51713.8+2397.48j,+8838.28+315.865j,+8803.4+471.594j,+3.03386e-06+1.32467e-06j,+0+0j,+14321.2+747.743j,+12159.7+569.019j,+7016.55+283.963j,+7592.06+319.854j,+2877.01+149.736j,+3259.75+172.944j,+4817.16+282.728j,+2433.89+118.437j,+3725.49+181.892j,+51713.7+2397.47j,+3466.03+157.337j,+5431.4+306.782j,+10791.1+549.56j,+7010.45+323.526j,+4954.06+162.588j,+3742.11+157.497j,+1497.67+73.8746j,+4817.12+282.713j,+3725.48+181.887j,+3446.96+156.553j,+1653.22+90.7907j,+32510+1453.34j,+14102.3+696.455j,+2189.48+142.046j,+8067.16+408.311j,+5149.17+245.456j,-6.5704e-09+2.28044e-08j,+2275.06+121.425j,+6.58712e-10-2.28631e-09j,+3725.48+181.886j,+1658.83+73.9614j,+30009.7+1343.07j,+2499.66+110.069j,+7555.15+387.434j,+6547.14+309.002j,+4731+215.953j,+2313.59+118.392j,+7010.4+323.506j,+0+0j,+1854.48+90.9453j,+1674.88+90.8041j,+15448.9+591.944j,+2298.36+121.443j,+5256.77+265.986j,+3438.02+154.838j,-5.41344e-07+5.46568e-07j,+2784.52+161.398j,+1703.57+90.8259j,+11182.2+569.451j,-1.76825e-11+6.13754e-11j,+8918.98+315.768j,+6529.72+276.101j,+5256.77+265.985j,+1.73359e-11-6.01681e-11j,+6064.48+285.015j,+5117.64+284.402j,+3643.41+157.377j,+2354+118.342j,+3655.31+183.496j,+1601.44+82.4853j,+2333.88+142.086j,+2591.62+142.22j,+3655.3+183.491j,+1760.4+92.5333j,+0+0j,+1894.88+90.9553j
2021-07-01 02:30:00 CDT,+179960+8968.32j,+84939.6+4058.67j,+3672.37+195.284j,+53907.9+2716.45j,+37431.5+1995.37j,+80321.7+3818.01j,+2201.82+118.324j,+2230.55+121.424j,+19695.5+889.058j,+1664.24+73.9883j,+1504.89+90.7559j,+27037.9+1492.2j,+2413.2+121.521j,+80320.5+3817.65j,-4.95719e-07-6.50636e-07j,+8.95784e-08+5.32881e-08j,+1.43387e-07+8.10792e-08j,+34211.4+1827.1j,+19695.5+889.041j,+7223.87+338.262j,+1445.3+90.7101j,+13669.6+839.349j,+2818.11+142.385j,+77495.8+3673.36j,+0+0j,-6.17983e-07-6.51525e-07j,+0+0j,+28196.5+1606.13j,+13048.2+629.942j,+1874.98+76.1526j,+3041.74+92.0416j,+1730.46+90.8871j,+5155.39+245.419j,+7468.77+300.418j,+4454.01+261.645j,+1973.5+214.509j,+1683.93+76.0115j,+2384.92+118.418j,+2513.21+142.223j,+18917.1+788.344j,+1889.05+76.1483j,+1.22183e-11-4.24038e-11j,-1.33635e-06-7.23934e-07j,+24675.3+1408.15j,+1730.46+90.8863j,-7.20238e-06+5.95785e-05j,+2502.27+118.481j,+7468.71+300.396j,+4453.98+261.635j,+7627.2+430.389j,+1683.93+76.0108j,+1362.33+88.7286j,+49207.1+2395.75j,+10391.6+316.768j,+8525.22+471.457j,+6.67519e-07+6.25337e-07j,+0+0j,+14380.1+840.011j,+10295.1+568.082j,+5249.32+282.977j,+7386.7+319.738j,+2851.72+149.731j,+3245.78+172.939j,+4680.04+282.67j,+2384.91+118.414j,+3605.75+181.801j,+49207+2395.74j,+5018.72+158.227j,+5243.02+306.695j,+10959.3+642.024j,+5456.6+322.79j,+3244.46+161.631j,+3604.58+157.42j,+1404.43+73.8207j,+4680+282.655j,+3605.73+181.797j,+3297.25+156.457j,+1608.72+90.764j,+30519+1452.04j,+13781.1+696.19j,+2084.58+141.995j,+8254.14+500.797j,+4838.42+245.266j,+4.31382e-09-1.49719e-08j,+2190.15+121.383j,+3.84399e-09-1.33418e-08j,+3605.73+181.796j,+1601.28+73.9275j,+28018.7+1341.8j,+2499.7+110.072j,+7350.89+387.322j,+6430.16+308.85j,+4930.26+308.441j,+2234.06+118.354j,+5456.57+322.778j,+0+0j,+1734.72+90.854j,+1584.23+90.7439j,+13837.2+590.931j,+2214.55+121.403j,+5136.33+265.915j,+3403.66+154.759j,-7.61013e-07-3.16182e-07j,+2669.56+161.354j,+1577.65+90.7416j,+11019.5+569.341j,-6.56484e-10+2.27859e-09j,+7404.29+314.826j,+6432.77+276.048j,+5136.32+265.914j,+1.51695e-11-5.26481e-11j,+5901.68+284.901j,+5117.68+284.407j,+3613.3+157.364j,+2320.08+118.327j,+3624.3+183.48j,+1512.02+82.4301j,+2287.42+142.065j,+2591.65+142.222j,+3624.28+183.475j,+1745.89+92.5263j,+0+0j,+1878.38+90.9463j
2021-07-01 03:00:00 CDT,+197868+8901.52j,+94148.7+4069.26j,+3621.05+195.259j,+58566+2632.4j,+41521.3+2001.41j,+89686.1+3828.44j,+2119.23+118.277j,+2230.58+121.426j,+25023.3+898.17j,+1665.59+73.9915j,+5982.56+97.0198j,+26780.4+1492.06j,+2339.67+121.487j,+89684.6+3827.98j,+4.03417e-07+6.34095e-07j,+1.65689e-08-5.75027e-08j,-3.10344e-09+1.07705e-08j,+33541.6+1733.91j,+25023.2+898.144j,+7092.16+338.164j,+1495.73+90.7311j,+13455+839.252j,+2759.21+142.333j,+86916.8+3683.17j,+0+0j,-1.21964e-06-2.53447e-07j,+0+0j,+27581.7+1513.01j,+12907.9+629.844j,+1874.96+76.1506j,+3026.39+92.0155j,+7213.78+100.093j,+5080.66+245.373j,+7398.11+300.393j,+4431.31+261.612j,+1507.37+90.7554j,+2107.41+199.743j,+2341.38+118.392j,+2460.2+142.173j,+18691+788.09j,+1874.04+76.1317j,+1.22183e-11-4.24039e-11j,-1.11425e-06+4.39036e-07j,+24060.7+1315.05j,+7213.74+100.08j,+3.097e-05+1.95943e-05j,+2493.67+118.474j,+7398.05+300.372j,+4431.28+261.602j,+7498.81+430.337j,+2107.41+199.742j,+1354.08+88.713j,+59004.9+2405.81j,+10243.7+316.612j,+8446.96+471.362j,-1.63983e-06-8.32612e-07j,+0+0j,+13783.7+746.918j,+10276.8+568.075j,+5200.86+282.964j,+7316.91+319.69j,+2805.74+149.716j,+3222.88+172.914j,+4601.17+282.643j,+2341.37+118.389j,+3530.77+181.726j,+59004.8+2405.79j,+5012.07+158.209j,+5190.12+306.63j,+10410.7+548.967j,+5447.77+322.794j,+3220.41+161.626j,+3593.8+157.411j,+1404.44+73.8225j,+4601.13+282.629j,+3530.76+181.721j,+3297.33+156.464j,+1597.12+90.7444j,+40477.6+1462.02j,+13631+696.038j,+2039.16+141.955j,+7812.28+407.95j,+4828.98+245.256j,+4.31839e-09-1.49877e-08j,+2140.76+121.364j,-1.39907e-08+2.27855e-08j,+3530.76+181.721j,+1601.32+73.9305j,+38086.7+1351.69j,+2389.79+110.018j,+7338.3+387.299j,+6292.64+308.721j,+4534.13+215.627j,+2234.02+118.351j,+5447.73+322.782j,+0+0j,+1723.27+90.8353j,+5073.37+95.0668j,+19040.2+595.666j,+2215.02+121.409j,+5123.26+265.886j,+3304.86+154.648j,+1.44845e-07-6.87358e-07j,+2669.59+161.357j,+1577.51+90.7255j,+12395.4+570.163j,-5.99778e-08-2.79987e-08j,+12746.1+319.62j,+6293.73+275.915j,+5123.26+265.885j,+5.41772e-12-1.88029e-11j,+5836.33+284.817j,+6558.96+285.302j,+3540.43+157.301j,+2301.9+118.304j,+3611.2+183.448j,+1512.05+82.4336j,+2235.19+142.015j,+2481.99+142.136j,+3611.18+183.443j,+1745.79+92.5154j,+0+0j,+1865.39+90.9249j
2021-07-01 03:30:00 CDT,+171905+9179.17j,+82900.8+4273.38j,+3371.39+195.148j,+51954+2838.36j,+33670.8+1869.93j,+78585.9+4032.89j,+2060.92+118.264j,+2046.78+121.351j,+18781.7+888.567j,+1582.54+73.942j,+1399.4+90.7023j,+23858.3+1367.12j,+2251.36+121.446j,+78584.7+4032.55j,-1.03982e-06+8.89915e-07j,-1.27162e-07-1.00532e-07j,+9.56035e-10-3.31791e-09j,+33171.3+1949.52j,+18781.6+888.552j,+6830.12+338.032j,+1424.21+90.7032j,+12507.7+715.289j,+2719.21+142.329j,+75859.2+3888.42j,+0+0j,-2.0392e-06-3.54558e-07j,+0+0j,+27285.2+1728.65j,+12316.9+629.588j,+1808.55+76.1097j,+2998.32+91.9939j,+1657.79+90.8439j,+4895.66+245.292j,+5751.95+299.543j,+4174.33+261.531j,+1460.35+90.7401j,+1615.94+75.9728j,+2295.58+118.378j,+2376.1+142.154j,+17015.4+879.776j,+1815.86+76.1039j,+1.22185e-11-4.24041e-11j,-1.65335e-06-6.84152e-08j,+23909.7+1530.81j,+1657.79+90.8431j,-3.38657e-05+3.03493e-05j,+2371.19+118.419j,+5751.91+299.53j,+4174.31+261.522j,+7135.73+430.178j,+1615.93+75.9721j,+1275.01+88.6879j,+49968+2519.66j,+8981.4+408.427j,+8033.73+471.252j,-3.79921e-08+1.31851e-07j,+0+0j,+14006.3+962.816j,+9903.22+567.939j,+4982.89+282.874j,+6943.85+319.528j,+2718.44+149.686j,+3044.54+172.858j,+4412.26+282.574j,+2295.58+118.374j,+3407.59+181.671j,+49968+2519.65j,+4876.35+158.143j,+4940.16+306.574j,+10824.2+765.062j,+5293.69+322.755j,+3078.89+161.566j,+3432.23+157.344j,+1293.6+73.7666j,+4412.23+282.561j,+3407.58+181.667j,+3107.83+156.345j,+1508.44+90.708j,+30681.9+1575.7j,+14668.7+696.589j,+1875.43+141.912j,+8321.63+624.182j,+4609.46+245.16j,-5.54807e-09+1.92554e-08j,+2054.41+121.327j,+1.8553e-10-6.43939e-10j,+3407.58+181.667j,+1510.55+73.8765j,+28400.4+1465.56j,+2280.89+109.963j,+7071.96+387.176j,+7596.69+309.389j,+4650.77+308.169j,+2145.45+118.32j,+5293.66+322.744j,+0+0j,+1599.97+90.7689j,+1533.82+90.7166j,+13067.9+590.552j,+2131.03+121.37j,+4940.91+265.802j,+4718.14+155.387j,+6.78567e-07+2.04303e-07j,+2558.95+161.323j,+1446.49+90.667j,+12352.1+693.583j,+2.21575e-07-5.57518e-09j,+7006.24+314.646j,+6061.51+275.855j,+4940.91+265.802j,+1.08356e-11-3.76061e-11j,+6078.6+408.363j,+6273.36+285.177j,+3489.62+157.312j,+2234.11+118.298j,+3476+183.392j,+1464.9+82.4057j,+2590.99+265.618j,+2313.67+142.081j,+3475.99+183.388j,+1755.35+92.5421j,+0+0j,+1720.63+90.8434j
